Date,Time,Total Rainfall,Dry bulb,Wet bulb,Humidity,Wind speed,datetime,log_rainfall,hour,rain_category,rain_label,date,month,day,year,dayofweek,dayofyear,hour_sin,hour_cos,month_sin,month_cos,rainfall_lag_1,humidity_lag_1,drybulb_lag_1,rainfall_lag_2,humidity_lag_2,drybulb_lag_2,rainfall_lag_3,humidity_lag_3,drybulb_lag_3,rainfall_roll_3h,humidity_roll_3h,drybulb_roll_3h
6/12/2023,15:00,3.8,27.0,21.0,58.0,2,2023-06-12 15:00:00,1.5686159179138452,15,2,Moderate Rain,2023-06-12,6,12,2023,0,163,-0.9848077530122081,0.17364817766692997,0.49999999999999994,-0.8660254037844387,2.2,58.0,27.0,2.2,59.0,27.2,2.2,60.0,26.8,2.7333333333333356,58.333333333333336,27.066666666666666
6/12/2023,16:00,2.2,25.0,20.5,67.0,0,2023-06-12 16:00:00,1.1631508098056809,16,2,Moderate Rain,2023-06-12,6,12,2023,0,163,-0.6427876096865396,0.7660444431189778,0.49999999999999994,-0.8660254037844387,3.8,58.0,27.0,2.2,58.0,27.0,2.2,59.0,27.2,2.7333333333333356,61.0,26.333333333333332
6/13/2023,8:00,42.4,20.4,19.4,91.0,0,2023-06-13 08:00:00,3.770459441106359,8,3,Heavy Rain,2023-06-13,6,13,2023,1,164,0.0,1.0,0.49999999999999994,-0.8660254037844387,2.2,67.0,25.0,3.8,58.0,27.0,2.2,58.0,27.0,16.133333333333336,72.0,24.133333333333336
6/13/2023,9:00,42.4,21.6,20.0,86.0,0,2023-06-13 09:00:00,3.770459441106359,9,3,Heavy Rain,2023-06-13,6,13,2023,1,164,0.6427876096865393,0.766044443118978,0.49999999999999994,-0.8660254037844387,42.4,91.0,20.4,2.2,67.0,25.0,3.8,58.0,27.0,29.0,81.33333333333333,22.333333333333332
6/13/2023,10:00,42.4,22.6,20.0,79.0,4,2023-06-13 10:00:00,3.770459441106359,10,3,Heavy Rain,2023-06-13,6,13,2023,1,164,0.984807753012208,0.17364817766693041,0.49999999999999994,-0.8660254037844387,42.4,86.0,21.6,42.4,91.0,20.4,2.2,67.0,25.0,42.4,85.33333333333333,21.53333333333333
6/13/2023,11:00,42.4,24.4,20.6,71.0,0,2023-06-13 11:00:00,3.770459441106359,11,3,Heavy Rain,2023-06-13,6,13,2023,1,164,0.8660254037844387,-0.4999999999999998,0.49999999999999994,-0.8660254037844387,42.4,79.0,22.6,42.4,86.0,21.6,42.4,91.0,20.4,42.4,78.66666666666667,22.866666666666664
6/13/2023,12:00,42.4,24.6,20.2,67.0,3,2023-06-13 12:00:00,3.770459441106359,12,3,Heavy Rain,2023-06-13,6,13,2023,1,164,0.3420201433256689,-0.9396926207859083,0.49999999999999994,-0.8660254037844387,42.4,71.0,24.4,42.4,79.0,22.6,42.4,86.0,21.6,42.4,72.33333333333333,23.866666666666664
6/13/2023,12:00,0.9,24.5,20.5,70.0,4,2023-06-13 12:00:00,0.6418538861723948,12,1,Light Rain,2023-06-13,6,13,2023,1,164,0.3420201433256689,-0.9396926207859083,0.49999999999999994,-0.8660254037844387,42.4,67.0,24.6,42.4,71.0,24.4,42.4,79.0,22.6,28.566666666666674,69.33333333333333,24.5
6/13/2023,13:00,42.4,26.0,20.5,61.0,0,2023-06-13 13:00:00,3.770459441106359,13,3,Heavy Rain,2023-06-13,6,13,2023,1,164,-0.34202014332566866,-0.9396926207859084,0.49999999999999994,-0.8660254037844387,0.9,70.0,24.5,42.4,67.0,24.6,42.4,71.0,24.4,28.566666666666666,66.0,25.03333333333333
6/13/2023,14:00,42.4,26.4,20.8,60.0,2,2023-06-13 14:00:00,3.770459441106359,14,3,Heavy Rain,2023-06-13,6,13,2023,1,164,-0.8660254037844385,-0.5000000000000004,0.49999999999999994,-0.8660254037844387,42.4,61.0,26.0,0.9,70.0,24.5,42.4,67.0,24.6,28.566666666666666,63.666666666666664,25.633333333333336
6/13/2023,15:00,42.4,21.5,19.5,83.0,6,2023-06-13 15:00:00,3.770459441106359,15,3,Heavy Rain,2023-06-13,6,13,2023,1,164,-0.9848077530122081,0.17364817766692997,0.49999999999999994,-0.8660254037844387,42.4,60.0,26.4,42.4,61.0,26.0,0.9,70.0,24.5,42.4,68.0,24.633333333333336
6/13/2023,16:00,3.8,27.4,21.2,58.0,5,2023-06-13 16:00:00,1.5686159179138452,16,2,Moderate Rain,2023-06-13,6,13,2023,1,164,-0.6427876096865396,0.7660444431189778,0.49999999999999994,-0.8660254037844387,42.4,83.0,21.5,42.4,60.0,26.4,42.4,61.0,26.0,29.533333333333335,67.0,25.099999999999998
6/13/2023,16:00,42.4,17.8,17.8,100.0,0,2023-06-13 16:00:00,3.770459441106359,16,3,Heavy Rain,2023-06-13,6,13,2023,1,164,-0.6427876096865396,0.7660444431189778,0.49999999999999994,-0.8660254037844387,3.8,58.0,27.4,42.4,83.0,21.5,42.4,60.0,26.4,29.53333333333333,80.33333333333333,22.233333333333334
6/14/2023,8:00,0.1,19.5,19.0,96.0,0,2023-06-14 08:00:00,0.0953101798043248,8,1,Light Rain,2023-06-14,6,14,2023,2,165,0.0,1.0,0.49999999999999994,-0.8660254037844387,42.4,100.0,17.8,3.8,58.0,27.4,42.4,83.0,21.5,15.433333333333335,84.66666666666667,21.566666666666666
6/14/2023,9:00,0.1,19.8,19.0,93.0,0,2023-06-14 09:00:00,0.0953101798043248,9,1,Light Rain,2023-06-14,6,14,2023,2,165,0.6427876096865393,0.766044443118978,0.49999999999999994,-0.8660254037844387,0.1,96.0,19.5,42.4,100.0,17.8,3.8,58.0,27.4,14.200000000000003,96.33333333333333,19.033333333333335
6/14/2023,10:00,0.1,21.5,19.8,86.0,0,2023-06-14 10:00:00,0.0953101798043248,10,1,Light Rain,2023-06-14,6,14,2023,2,165,0.984807753012208,0.17364817766693041,0.49999999999999994,-0.8660254037844387,0.1,93.0,19.8,0.1,96.0,19.5,42.4,100.0,17.8,0.1,91.66666666666667,20.266666666666666
6/14/2023,11:00,0.1,23.0,20.0,76.0,0,2023-06-14 11:00:00,0.0953101798043248,11,1,Light Rain,2023-06-14,6,14,2023,2,165,0.8660254037844387,-0.4999999999999998,0.49999999999999994,-0.8660254037844387,0.1,86.0,21.5,0.1,93.0,19.8,0.1,96.0,19.5,0.1,85.0,21.433333333333334
6/14/2023,12:00,0.1,23.4,20.4,76.0,0,2023-06-14 12:00:00,0.0953101798043248,12,1,Light Rain,2023-06-14,6,14,2023,2,165,0.3420201433256689,-0.9396926207859083,0.49999999999999994,-0.8660254037844387,0.1,76.0,23.0,0.1,86.0,21.5,0.1,93.0,19.8,0.1,79.33333333333333,22.633333333333336
6/14/2023,13:00,0.9,25.5,20.6,64.0,4,2023-06-14 13:00:00,0.6418538861723948,13,1,Light Rain,2023-06-14,6,14,2023,2,165,-0.34202014332566866,-0.9396926207859084,0.49999999999999994,-0.8660254037844387,0.1,76.0,23.4,0.1,76.0,23.0,0.1,86.0,21.5,0.3666666666666691,72.0,23.96666666666667
6/14/2023,13:00,0.1,23.2,20.2,76.0,2,2023-06-14 13:00:00,0.0953101798043248,13,1,Light Rain,2023-06-14,6,14,2023,2,165,-0.34202014332566866,-0.9396926207859084,0.49999999999999994,-0.8660254037844387,0.9,64.0,25.5,0.1,76.0,23.4,0.1,76.0,23.0,0.3666666666666691,72.0,24.03333333333333
6/14/2023,14:00,0.1,21.5,19.0,79.0,2,2023-06-14 14:00:00,0.0953101798043248,14,1,Light Rain,2023-06-14,6,14,2023,2,165,-0.8660254037844385,-0.5000000000000004,0.49999999999999994,-0.8660254037844387,0.1,76.0,23.2,0.9,64.0,25.5,0.1,76.0,23.4,0.3666666666666691,73.0,23.400000000000002
6/14/2023,15:00,0.1,23.4,20.2,75.0,2,2023-06-14 15:00:00,0.0953101798043248,15,1,Light Rain,2023-06-14,6,14,2023,2,165,-0.9848077530122081,0.17364817766692997,0.49999999999999994,-0.8660254037844387,0.1,79.0,21.5,0.1,76.0,23.2,0.9,64.0,25.5,0.1,76.66666666666667,22.7
6/14/2023,16:00,0.1,24.5,20.6,70.0,2,2023-06-14 16:00:00,0.0953101798043248,16,1,Light Rain,2023-06-14,6,14,2023,2,165,-0.6427876096865396,0.7660444431189778,0.49999999999999994,-0.8660254037844387,0.1,75.0,23.4,0.1,79.0,21.5,0.1,76.0,23.2,0.1,74.66666666666667,23.13333333333333
6/15/2023,8:00,0.0,20.6,19.4,90.0,0,2023-06-15 08:00:00,0.0,8,0,No Rain,2023-06-15,6,15,2023,3,166,0.0,1.0,0.49999999999999994,-0.8660254037844387,0.1,70.0,24.5,0.1,75.0,23.4,0.1,79.0,21.5,0.06666666666666904,78.33333333333333,22.833333333333332
6/15/2023,9:00,0.0,22.5,19.6,77.0,0,2023-06-15 09:00:00,0.0,9,0,No Rain,2023-06-15,6,15,2023,3,166,0.6427876096865393,0.766044443118978,0.49999999999999994,-0.8660254037844387,0.0,90.0,20.6,0.1,70.0,24.5,0.1,75.0,23.4,0.033333333333335706,79.0,22.533333333333335
6/15/2023,10:00,0.0,24.5,20.2,68.0,0,2023-06-15 10:00:00,0.0,10,0,No Rain,2023-06-15,6,15,2023,3,166,0.984807753012208,0.17364817766693041,0.49999999999999994,-0.8660254037844387,0.0,77.0,22.5,0.0,90.0,20.6,0.1,70.0,24.5,0.0,78.33333333333333,22.533333333333335
6/15/2023,11:00,0.0,25.0,20.6,67.0,0,2023-06-15 11:00:00,0.0,11,0,No Rain,2023-06-15,6,15,2023,3,166,0.8660254037844387,-0.4999999999999998,0.49999999999999994,-0.8660254037844387,0.0,68.0,24.5,0.0,77.0,22.5,0.0,90.0,20.6,0.0,70.66666666666667,24.0
6/15/2023,12:00,0.0,25.4,20.4,64.0,0,2023-06-15 12:00:00,0.0,12,0,No Rain,2023-06-15,6,15,2023,3,166,0.3420201433256689,-0.9396926207859083,0.49999999999999994,-0.8660254037844387,0.0,67.0,25.0,0.0,68.0,24.5,0.0,77.0,22.5,0.0,66.33333333333333,24.966666666666665
6/15/2023,13:00,0.0,26.0,20.8,63.0,0,2023-06-15 13:00:00,0.0,13,0,No Rain,2023-06-15,6,15,2023,3,166,-0.34202014332566866,-0.9396926207859084,0.49999999999999994,-0.8660254037844387,0.0,64.0,25.4,0.0,67.0,25.0,0.0,68.0,24.5,0.0,64.66666666666667,25.466666666666665
6/15/2023,14:00,0.0,26.4,21.0,52.0,4,2023-06-15 14:00:00,0.0,14,0,No Rain,2023-06-15,6,15,2023,3,166,-0.8660254037844385,-0.5000000000000004,0.49999999999999994,-0.8660254037844387,0.0,63.0,26.0,0.0,64.0,25.4,0.0,67.0,25.0,0.0,59.666666666666664,25.933333333333334
6/15/2023,14:00,0.9,26.4,21.0,62.0,6,2023-06-15 14:00:00,0.6418538861723948,14,1,Light Rain,2023-06-15,6,15,2023,3,166,-0.8660254037844385,-0.5000000000000004,0.49999999999999994,-0.8660254037844387,0.0,52.0,26.4,0.0,63.0,26.0,0.0,64.0,25.4,0.3000000000000024,59.0,26.266666666666666
6/15/2023,15:00,0.0,26.5,20.8,60.0,2,2023-06-15 15:00:00,0.0,15,0,No Rain,2023-06-15,6,15,2023,3,166,-0.9848077530122081,0.17364817766692997,0.49999999999999994,-0.8660254037844387,0.9,62.0,26.4,0.0,52.0,26.4,0.0,63.0,26.0,0.3000000000000024,58.0,26.433333333333334
6/15/2023,16:00,0.0,25.5,20.5,64.0,0,2023-06-15 16:00:00,0.0,16,0,No Rain,2023-06-15,6,15,2023,3,166,-0.6427876096865396,0.7660444431189778,0.49999999999999994,-0.8660254037844387,0.0,60.0,26.5,0.9,62.0,26.4,0.0,52.0,26.4,0.3000000000000024,62.0,26.13333333333333
6/16/2023,8:00,0.4,21.0,19.0,83.0,0,2023-06-16 08:00:00,0.3364722366212129,8,1,Light Rain,2023-06-16,6,16,2023,4,167,0.0,1.0,0.49999999999999994,-0.8660254037844387,0.0,64.0,25.5,0.0,60.0,26.5,0.9,62.0,26.4,0.13333333333333572,69.0,24.333333333333332
6/16/2023,9:00,0.4,22.8,20.0,77.0,0,2023-06-16 09:00:00,0.3364722366212129,9,1,Light Rain,2023-06-16,6,16,2023,4,167,0.6427876096865393,0.766044443118978,0.49999999999999994,-0.8660254037844387,0.4,83.0,21.0,0.0,64.0,25.5,0.0,60.0,26.5,0.26666666666666905,74.66666666666667,23.100000000000005
6/16/2023,10:00,0.4,24.5,20.5,70.0,0,2023-06-16 10:00:00,0.3364722366212129,10,1,Light Rain,2023-06-16,6,16,2023,4,167,0.984807753012208,0.17364817766693041,0.49999999999999994,-0.8660254037844387,0.4,77.0,22.8,0.4,83.0,21.0,0.0,64.0,25.5,0.4,76.66666666666667,22.76666666666667
6/16/2023,11:00,0.4,26.0,20.8,63.0,4,2023-06-16 11:00:00,0.3364722366212129,11,1,Light Rain,2023-06-16,6,16,2023,4,167,0.8660254037844387,-0.4999999999999998,0.49999999999999994,-0.8660254037844387,0.4,70.0,24.5,0.4,77.0,22.8,0.4,83.0,21.0,0.4,70.0,24.433333333333337
6/16/2023,12:00,0.4,27.0,21.0,58.0,2,2023-06-16 12:00:00,0.3364722366212129,12,1,Light Rain,2023-06-16,6,16,2023,4,167,0.3420201433256689,-0.9396926207859083,0.49999999999999994,-0.8660254037844387,0.4,63.0,26.0,0.4,70.0,24.5,0.4,77.0,22.8,0.4,63.666666666666664,25.833333333333332
6/16/2023,13:00,0.4,27.5,21.0,56.0,0,2023-06-16 13:00:00,0.3364722366212129,13,1,Light Rain,2023-06-16,6,16,2023,4,167,-0.34202014332566866,-0.9396926207859084,0.49999999999999994,-0.8660254037844387,0.4,58.0,27.0,0.4,63.0,26.0,0.4,70.0,24.5,0.4,59.0,26.833333333333332
6/16/2023,14:00,0.4,27.5,21.0,56.0,0,2023-06-16 14:00:00,0.3364722366212129,14,1,Light Rain,2023-06-16,6,16,2023,4,167,-0.8660254037844385,-0.5000000000000004,0.49999999999999994,-0.8660254037844387,0.4,56.0,27.5,0.4,58.0,27.0,0.4,63.0,26.0,0.4,56.666666666666664,27.333333333333332
6/16/2023,15:00,0.9,26.5,21.0,61.0,6,2023-06-16 15:00:00,0.6418538861723948,15,1,Light Rain,2023-06-16,6,16,2023,4,167,-0.9848077530122081,0.17364817766692997,0.49999999999999994,-0.8660254037844387,0.4,56.0,27.5,0.4,56.0,27.5,0.4,58.0,27.0,0.5666666666666691,57.666666666666664,27.166666666666668
6/16/2023,15:00,0.4,26.5,21.0,61.0,0,2023-06-16 15:00:00,0.3364722366212129,15,1,Light Rain,2023-06-16,6,16,2023,4,167,-0.9848077530122081,0.17364817766692997,0.49999999999999994,-0.8660254037844387,0.9,61.0,26.5,0.4,56.0,27.5,0.4,56.0,27.5,0.5666666666666691,59.333333333333336,26.833333333333332
6/16/2023,16:00,0.4,24.6,20.6,70.0,2,2023-06-16 16:00:00,0.3364722366212129,16,1,Light Rain,2023-06-16,6,16,2023,4,167,-0.6427876096865396,0.7660444431189778,0.49999999999999994,-0.8660254037844387,0.4,61.0,26.5,0.9,61.0,26.5,0.4,56.0,27.5,0.5666666666666691,64.0,25.866666666666664
6/17/2023,8:00,21.5,21.2,19.6,86.0,0,2023-06-17 08:00:00,3.1135153092103742,8,3,Heavy Rain,2023-06-17,6,17,2023,5,168,0.0,1.0,0.49999999999999994,-0.8660254037844387,0.4,70.0,24.6,0.4,61.0,26.5,0.9,61.0,26.5,7.433333333333336,72.33333333333333,24.099999999999998
6/17/2023,9:00,21.5,23.2,20.4,78.0,3,2023-06-17 09:00:00,3.1135153092103742,9,3,Heavy Rain,2023-06-17,6,17,2023,5,168,0.6427876096865393,0.766044443118978,0.49999999999999994,-0.8660254037844387,21.5,86.0,21.2,0.4,70.0,24.6,0.4,61.0,26.5,14.466666666666669,78.0,23.0
6/17/2023,10:00,21.5,24.5,20.6,70.0,3,2023-06-17 10:00:00,3.1135153092103742,10,3,Heavy Rain,2023-06-17,6,17,2023,5,168,0.984807753012208,0.17364817766693041,0.49999999999999994,-0.8660254037844387,21.5,78.0,23.2,21.5,86.0,21.2,0.4,70.0,24.6,21.5,78.0,22.96666666666667
6/17/2023,11:00,21.5,24.5,20.8,72.0,0,2023-06-17 11:00:00,3.1135153092103742,11,3,Heavy Rain,2023-06-17,6,17,2023,5,168,0.8660254037844387,-0.4999999999999998,0.49999999999999994,-0.8660254037844387,21.5,70.0,24.5,21.5,78.0,23.2,21.5,86.0,21.2,21.5,73.33333333333333,24.066666666666663
6/17/2023,12:00,21.5,22.4,20.0,80.0,4,2023-06-17 12:00:00,3.1135153092103742,12,3,Heavy Rain,2023-06-17,6,17,2023,5,168,0.3420201433256689,-0.9396926207859083,0.49999999999999994,-0.8660254037844387,21.5,72.0,24.5,21.5,70.0,24.5,21.5,78.0,23.2,21.5,74.0,23.8
6/17/2023,13:00,21.5,19.4,19.2,98.0,0,2023-06-17 13:00:00,3.1135153092103742,13,3,Heavy Rain,2023-06-17,6,17,2023,5,168,-0.34202014332566866,-0.9396926207859084,0.49999999999999994,-0.8660254037844387,21.5,80.0,22.4,21.5,72.0,24.5,21.5,70.0,24.5,21.5,83.33333333333333,22.099999999999998
6/17/2023,14:00,21.5,20.8,19.5,89.0,2,2023-06-17 14:00:00,3.1135153092103742,14,3,Heavy Rain,2023-06-17,6,17,2023,5,168,-0.8660254037844385,-0.5000000000000004,0.49999999999999994,-0.8660254037844387,21.5,98.0,19.4,21.5,80.0,22.4,21.5,72.0,24.5,21.5,89.0,20.866666666666664
6/17/2023,15:00,21.5,23.5,20.2,74.0,0,2023-06-17 15:00:00,3.1135153092103742,15,3,Heavy Rain,2023-06-17,6,17,2023,5,168,-0.9848077530122081,0.17364817766692997,0.49999999999999994,-0.8660254037844387,21.5,89.0,20.8,21.5,98.0,19.4,21.5,80.0,22.4,21.5,87.0,21.233333333333334
6/17/2023,16:00,21.5,24.5,20.2,68.0,0,2023-06-17 16:00:00,3.1135153092103742,16,3,Heavy Rain,2023-06-17,6,17,2023,5,168,-0.6427876096865396,0.7660444431189778,0.49999999999999994,-0.8660254037844387,21.5,74.0,23.5,21.5,89.0,20.8,21.5,98.0,19.4,21.5,77.0,22.933333333333334
6/17/2023,16:00,0.9,27.0,21.0,58.0,8,2023-06-17 16:00:00,0.6418538861723948,16,1,Light Rain,2023-06-17,6,17,2023,5,168,-0.6427876096865396,0.7660444431189778,0.49999999999999994,-0.8660254037844387,21.5,68.0,24.5,21.5,74.0,23.5,21.5,89.0,20.8,14.633333333333338,66.66666666666667,25.0
6/18/2023,8:00,20.2,21.0,19.6,88.0,0,2023-06-18 08:00:00,3.054001181677967,8,3,Heavy Rain,2023-06-18,6,18,2023,6,169,0.0,1.0,0.49999999999999994,-0.8660254037844387,0.9,58.0,27.0,21.5,68.0,24.5,21.5,74.0,23.5,14.200000000000003,71.33333333333333,24.166666666666668
6/18/2023,9:00,20.2,23.0,20.0,76.0,0,2023-06-18 09:00:00,3.054001181677967,9,3,Heavy Rain,2023-06-18,6,18,2023,6,169,0.6427876096865393,0.766044443118978,0.49999999999999994,-0.8660254037844387,20.2,88.0,21.0,0.9,58.0,27.0,21.5,68.0,24.5,13.766666666666667,74.0,23.666666666666668
6/18/2023,10:00,20.2,24.5,20.6,70.0,0,2023-06-18 10:00:00,3.054001181677967,10,3,Heavy Rain,2023-06-18,6,18,2023,6,169,0.984807753012208,0.17364817766693041,0.49999999999999994,-0.8660254037844387,20.2,76.0,23.0,20.2,88.0,21.0,0.9,58.0,27.0,20.2,78.0,22.833333333333332
6/18/2023,11:00,20.2,24.8,20.8,70.0,0,2023-06-18 11:00:00,3.054001181677967,11,3,Heavy Rain,2023-06-18,6,18,2023,6,169,0.8660254037844387,-0.4999999999999998,0.49999999999999994,-0.8660254037844387,20.2,70.0,24.5,20.2,76.0,23.0,20.2,88.0,21.0,20.2,72.0,24.100000000000005
6/18/2023,12:00,20.2,25.4,21.0,69.0,2,2023-06-18 12:00:00,3.054001181677967,12,3,Heavy Rain,2023-06-18,6,18,2023,6,169,0.3420201433256689,-0.9396926207859083,0.49999999999999994,-0.8660254037844387,20.2,70.0,24.8,20.2,70.0,24.5,20.2,76.0,23.0,20.2,69.66666666666667,24.900000000000002
6/18/2023,13:00,20.2,25.4,21.0,69.0,2,2023-06-18 13:00:00,3.054001181677967,13,3,Heavy Rain,2023-06-18,6,18,2023,6,169,-0.34202014332566866,-0.9396926207859084,0.49999999999999994,-0.8660254037844387,20.2,69.0,25.4,20.2,70.0,24.8,20.2,70.0,24.5,20.2,69.33333333333333,25.2
6/18/2023,14:00,20.2,22.0,20.0,83.0,0,2023-06-18 14:00:00,3.054001181677967,14,3,Heavy Rain,2023-06-18,6,18,2023,6,169,-0.8660254037844385,-0.5000000000000004,0.49999999999999994,-0.8660254037844387,20.2,69.0,25.4,20.2,69.0,25.4,20.2,70.0,24.8,20.2,73.66666666666667,24.266666666666666
6/18/2023,15:00,20.2,22.4,20.0,80.0,0,2023-06-18 15:00:00,3.054001181677967,15,3,Heavy Rain,2023-06-18,6,18,2023,6,169,-0.9848077530122081,0.17364817766692997,0.49999999999999994,-0.8660254037844387,20.2,83.0,22.0,20.2,69.0,25.4,20.2,69.0,25.4,20.2,77.33333333333333,23.266666666666666
6/18/2023,16:00,20.2,22.4,20.0,80.0,4,2023-06-18 16:00:00,3.054001181677967,16,3,Heavy Rain,2023-06-18,6,18,2023,6,169,-0.6427876096865396,0.7660444431189778,0.49999999999999994,-0.8660254037844387,20.2,80.0,22.4,20.2,83.0,22.0,20.2,69.0,25.4,20.2,81.0,22.266666666666666
6/19/2023,8:00,0.4,19.4,18.6,93.0,0,2023-06-19 08:00:00,0.3364722366212129,8,1,Light Rain,2023-06-19,6,19,2023,0,170,0.0,1.0,0.49999999999999994,-0.8660254037844387,20.2,80.0,22.4,20.2,80.0,22.4,20.2,83.0,22.0,13.600000000000001,84.33333333333333,21.399999999999995
6/19/2023,9:00,0.4,20.4,19.4,91.0,0,2023-06-19 09:00:00,0.3364722366212129,9,1,Light Rain,2023-06-19,6,19,2023,0,170,0.6427876096865393,0.766044443118978,0.49999999999999994,-0.8660254037844387,0.4,93.0,19.4,20.2,80.0,22.4,20.2,80.0,22.4,7.000000000000003,88.0,20.73333333333333
6/19/2023,10:00,0.4,21.2,19.6,86.0,0,2023-06-19 10:00:00,0.3364722366212129,10,1,Light Rain,2023-06-19,6,19,2023,0,170,0.984807753012208,0.17364817766693041,0.49999999999999994,-0.8660254037844387,0.4,91.0,20.4,0.4,93.0,19.4,20.2,80.0,22.4,0.4,90.0,20.333333333333332
6/19/2023,11:00,0.4,24.2,20.6,72.0,0,2023-06-19 11:00:00,0.3364722366212129,11,1,Light Rain,2023-06-19,6,19,2023,0,170,0.8660254037844387,-0.4999999999999998,0.49999999999999994,-0.8660254037844387,0.4,86.0,21.2,0.4,91.0,20.4,0.4,93.0,19.4,0.4,83.0,21.933333333333334
6/19/2023,12:00,0.4,25.0,20.5,67.0,0,2023-06-19 12:00:00,0.3364722366212129,12,1,Light Rain,2023-06-19,6,19,2023,0,170,0.3420201433256689,-0.9396926207859083,0.49999999999999994,-0.8660254037844387,0.4,72.0,24.2,0.4,86.0,21.2,0.4,91.0,20.4,0.4,75.0,23.46666666666667
6/19/2023,13:00,0.4,25.4,21.0,68.0,0,2023-06-19 13:00:00,0.3364722366212129,13,1,Light Rain,2023-06-19,6,19,2023,0,170,-0.34202014332566866,-0.9396926207859084,0.49999999999999994,-0.8660254037844387,0.4,67.0,25.0,0.4,72.0,24.2,0.4,86.0,21.2,0.4,69.0,24.866666666666664
6/19/2023,14:00,0.4,26.0,21.0,64.0,2,2023-06-19 14:00:00,0.3364722366212129,14,1,Light Rain,2023-06-19,6,19,2023,0,170,-0.8660254037844385,-0.5000000000000004,0.49999999999999994,-0.8660254037844387,0.4,68.0,25.4,0.4,67.0,25.0,0.4,72.0,24.2,0.4,66.33333333333333,25.46666666666667
6/19/2023,15:00,0.4,25.2,20.5,65.0,2,2023-06-19 15:00:00,0.3364722366212129,15,1,Light Rain,2023-06-19,6,19,2023,0,170,-0.9848077530122081,0.17364817766692997,0.49999999999999994,-0.8660254037844387,0.4,64.0,26.0,0.4,68.0,25.4,0.4,67.0,25.0,0.4,65.66666666666667,25.53333333333333
6/19/2023,16:00,0.4,25.5,20.5,64.0,2,2023-06-19 16:00:00,0.3364722366212129,16,1,Light Rain,2023-06-19,6,19,2023,0,170,-0.6427876096865396,0.7660444431189778,0.49999999999999994,-0.8660254037844387,0.4,65.0,25.2,0.4,64.0,26.0,0.4,68.0,25.4,0.4,64.33333333333333,25.566666666666666
6/20/2023,8:00,0.0,19.4,18.6,93.0,0,2023-06-20 08:00:00,0.0,8,0,No Rain,2023-06-20,6,20,2023,1,171,0.0,1.0,0.49999999999999994,-0.8660254037844387,0.4,64.0,25.5,0.4,65.0,25.2,0.4,64.0,26.0,0.26666666666666905,74.0,23.366666666666664
6/20/2023,9:00,0.0,21.8,19.4,80.0,0,2023-06-20 09:00:00,0.0,9,0,No Rain,2023-06-20,6,20,2023,1,171,0.6427876096865393,0.766044443118978,0.49999999999999994,-0.8660254037844387,0.0,93.0,19.4,0.4,64.0,25.5,0.4,65.0,25.2,0.13333333333333572,79.0,22.23333333333333
6/20/2023,10:00,0.0,22.5,19.5,76.0,0,2023-06-20 10:00:00,0.0,10,0,No Rain,2023-06-20,6,20,2023,1,171,0.984807753012208,0.17364817766693041,0.49999999999999994,-0.8660254037844387,0.0,80.0,21.8,0.0,93.0,19.4,0.4,64.0,25.5,0.0,83.0,21.23333333333333
6/20/2023,11:00,0.0,23.4,20.5,77.0,0,2023-06-20 11:00:00,0.0,11,0,No Rain,2023-06-20,6,20,2023,1,171,0.8660254037844387,-0.4999999999999998,0.49999999999999994,-0.8660254037844387,0.0,76.0,22.5,0.0,80.0,21.8,0.0,93.0,19.4,0.0,77.66666666666667,22.566666666666663
6/20/2023,12:00,0.0,24.2,20.5,72.0,2,2023-06-20 12:00:00,0.0,12,0,No Rain,2023-06-20,6,20,2023,1,171,0.3420201433256689,-0.9396926207859083,0.49999999999999994,-0.8660254037844387,0.0,77.0,23.4,0.0,76.0,22.5,0.0,80.0,21.8,0.0,75.0,23.366666666666664
6/20/2023,13:00,0.0,25.0,21.0,70.0,2,2023-06-20 13:00:00,0.0,13,0,No Rain,2023-06-20,6,20,2023,1,171,-0.34202014332566866,-0.9396926207859084,0.49999999999999994,-0.8660254037844387,0.0,72.0,24.2,0.0,77.0,23.4,0.0,76.0,22.5,0.0,73.0,24.2
6/20/2023,14:00,0.0,25.2,21.0,69.0,2,2023-06-20 14:00:00,0.0,14,0,No Rain,2023-06-20,6,20,2023,1,171,-0.8660254037844385,-0.5000000000000004,0.49999999999999994,-0.8660254037844387,0.0,70.0,25.0,0.0,72.0,24.2,0.0,77.0,23.4,0.0,70.33333333333333,24.8
6/20/2023,15:00,0.0,24.0,20.5,73.0,0,2023-06-20 15:00:00,0.0,15,0,No Rain,2023-06-20,6,20,2023,1,171,-0.9848077530122081,0.17364817766692997,0.49999999999999994,-0.8660254037844387,0.0,69.0,25.2,0.0,70.0,25.0,0.0,72.0,24.2,0.0,70.66666666666667,24.73333333333333
6/20/2023,16:00,0.0,23.6,20.4,75.0,0,2023-06-20 16:00:00,0.0,16,0,No Rain,2023-06-20,6,20,2023,1,171,-0.6427876096865396,0.7660444431189778,0.49999999999999994,-0.8660254037844387,0.0,73.0,24.0,0.0,69.0,25.2,0.0,70.0,25.0,0.0,72.33333333333333,24.266666666666666
